,Unnamed: 0,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EB
8320,8320,8321,15602354,Ginikanwa,0,2,1,1,3,2,1,1,0,1,0,1.445694182
8321,8321,8322,15579183,Spaull,1,0,1,2,1,0,2,1,1,1,0,0.0
8322,8322,8323,15584899,Siciliani,1,0,0,1,5,0,2,0,1,0,0,0.0
8323,8323,8324,15723658,Voronina,1,1,0,1,6,0,2,1,0,2,0,0.0
8324,8324,8325,15803965,Tang,1,0,1,2,3,1,1,1,1,0,0,26.51876472
8325,8325,8326,15682489,Crumbley,1,0,1,1,9,0,2,1,0,2,0,0.0
8326,8326,8327,15813645,Hamilton,0,0,0,1,0,1,1,1,1,1,0,0.513489988
8327,8327,8328,15766787,Piazza,1,0,0,1,9,0,2,1,1,1,0,0.0
8328,8328,8329,15687171,Birch,1,1,1,1,5,2,1,1,0,1,0,1.435505686
8329,8329,8330,15690744,Custance,1,0,1,2,2,2,2,1,0,0,0,3.703662661
8330,8330,8331,15707974,Anayochukwu,2,1,0,1,2,1,1,1,0,2,0,0.261838893
8331,8331,8332,15673084,Galkin,1,1,1,1,1,1,1,0,1,2,0,0.409465883
8332,8332,8333,15814772,Adams,1,2,1,2,4,2,1,0,1,1,0,1.811633794
8333,8333,8334,15743709,Toomey,1,0,1,1,4,1,1,1,1,1,0,0.574633832
8334,8334,8335,15610343,Marshall-Hall,1,0,0,1,10,0,2,1,1,0,1,0.0
8335,8335,8336,15737414,Shen,1,0,1,1,4,2,1,1,0,1,0,1.474926588
8336,8336,8337,15788480,Pagnotto,2,2,0,1,0,2,1,0,0,0,1,3.523979657
8337,8337,8338,15568519,Wood,0,0,1,2,9,0,2,1,0,0,0,0.0
8338,8338,8339,15792453,More,1,1,0,2,1,2,1,1,1,1,0,0.995823642
8339,8339,8340,15658100,Piccio,1,0,0,2,0,0,2,0,1,1,0,0.0
8340,8340,8341,15695197,Tochukwu,0,2,0,1,7,2,2,1,0,0,0,6.214163596
8341,8341,8342,15749807,Graham,0,1,0,1,3,0,2,1,0,1,0,0.0
8342,8342,8343,15773876,Tung,1,0,0,1,3,0,2,1,0,2,0,0.0
8343,8343,8344,15591698,P'eng,2,2,0,2,9,2,1,1,0,2,1,0.777139562
8344,8344,8345,15712813,Nevzorova,0,2,1,2,3,2,3,0,1,0,1,5.952906936
8345,8345,8346,15763898,Toscani,0,1,0,2,3,0,2,1,1,0,0,0.0
8346,8346,8347,15793324,McKenzie,1,1,1,1,9,0,3,0,1,0,0,0.0
8347,8347,8348,15757759,Okwuoma,2,1,0,1,7,2,3,1,0,2,1,1.063073249
8348,8348,8349,15796230,Morley,1,2,0,1,2,2,3,1,1,1,1,2.150032934
8349,8349,8350,15611729,Kerr,1,2,1,1,1,2,1,1,1,0,1,4.52887504
8350,8350,8351,15709531,Harding,0,0,1,1,2,2,1,1,0,2,0,0.593932688
8351,8351,8352,15650751,Butler,1,0,0,1,6,0,2,1,1,1,0,0.0
8352,8352,8353,15641413,Crawford,1,2,0,2,7,2,2,1,0,0,1,11.67655881
8353,8353,8354,15753840,Brown,0,1,0,1,6,0,1,1,1,1,1,0.0
8354,8354,8355,15669994,Greece,0,2,0,1,1,2,2,1,0,1,0,1.028625087
8355,8355,8356,15695301,Matthews,0,1,1,2,4,2,1,1,1,0,0,9.151214007
8356,8356,8357,15792004,Heath,2,1,0,1,3,0,2,1,0,0,0,0.0
8357,8357,8358,15603035,Vincent,1,0,1,1,3,0,2,1,1,1,0,0.0
8358,8358,8359,15717286,Sal,1,1,0,1,8,1,1,1,0,1,1,0.553535137
8359,8359,8360,15577107,Milne,1,1,0,1,6,0,3,0,1,2,1,0.0
8360,8360,8361,15754747,Bazile,1,2,1,1,9,2,2,0,1,2,0,0.771141122
8361,8361,8362,15705676,Wardle,1,0,0,1,9,2,2,0,0,0,0,2.226644735
8362,8362,8363,15751912,Lilly,0,0,1,1,7,0,2,0,1,0,0,0.0
8363,8363,8364,15677336,Aitken,0,2,1,2,1,2,1,1,0,1,1,0.906870513
8364,8364,8365,15684395,Enderby,0,1,0,2,10,2,1,1,1,1,1,0.976070876
8365,8365,8366,15659949,Chiu,2,0,1,1,1,1,2,1,0,1,0,0.904867688
8366,8366,8367,15812422,Ugorji,1,0,1,2,2,0,2,0,1,1,0,0.0
8367,8367,8368,15806941,Sharpe,0,0,1,2,7,1,2,1,1,1,0,0.920110464
8368,8368,8369,15637690,Houghton,1,2,0,1,7,2,1,1,0,1,1,0.710373463
8369,8369,8370,15632882,Konovalova,1,2,1,1,1,2,2,1,1,0,1,4.227825334
8370,8370,8371,15807107,Patel,1,0,1,1,3,2,1,1,0,2,0,0.739842573
8371,8371,8372,15661034,Ngozichukwuka,2,2,0,1,5,2,1,0,0,2,1,0.564215131
8372,8372,8373,15811958,Medland,2,2,1,2,2,2,2,0,0,2,0,0.712868246
8373,8373,8374,15785167,Padovano,2,1,1,1,4,0,2,0,0,2,0,0.0
8374,8374,8375,15646720,Tsui,1,1,0,2,7,0,3,1,0,1,1,0.0
8375,8375,8376,15658614,H?,0,2,0,1,7,2,2,1,1,1,0,1.734164878
8376,8376,8377,15704657,Denman,1,0,1,1,3,1,1,1,0,0,1,1.738901189
8377,8377,8378,15567147,Ratten,2,1,1,1,4,0,2,1,1,1,0,0.0
8378,8378,8379,15701319,Baxter,1,2,0,1,6,1,2,1,1,1,1,0.691223402
8379,8379,8380,15745266,Norman,0,1,1,2,6,0,1,0,1,1,1,0.0
8380,8380,8381,15650437,Shen,0,2,1,1,8,2,2,1,1,2,0,0.750668241
8381,8381,8382,15764314,Reilly,0,2,1,1,2,2,2,1,0,2,0,0.651017531
8382,8382,8383,15612594,Ifeanacho,1,1,1,1,3,0,2,1,1,1,0,0.0
8383,8383,8384,15593501,Graham,0,0,0,1,5,2,2,1,0,1,0,2.650403949
8384,8384,8385,15804150,Lysaght,2,0,1,1,3,0,2,1,1,2,0,0.0
8385,8385,8386,15649297,T'ang,1,0,0,2,4,2,2,0,1,1,0,0.883853692
8386,8386,8387,15641110,Abron,1,0,1,2,0,0,1,1,0,1,0,0.0
8387,8387,8388,15660608,Chimaraoke,1,0,1,2,8,2,1,1,0,1,0,1.480647543
8388,8388,8389,15806570,Y?an,2,0,0,2,4,0,1,1,0,1,1,0.0
8389,8389,8390,15715345,Sergeyeva,2,1,1,1,6,0,2,1,0,1,0,0.0
8390,8390,8391,15755521,Ma,1,0,0,2,0,1,2,0,1,2,1,0.479967668
8391,8391,8392,15579074,Obiajulu,1,2,1,1,10,1,1,1,1,2,0,0.458185863
8392,8392,8393,15641158,Belcher,2,2,1,1,3,2,1,1,0,1,1,1.596218868
8393,8393,8394,15752507,K?,2,2,1,2,9,2,1,1,0,2,1,0.77189805
8394,8394,8395,15597983,Brown,1,0,1,2,10,2,1,1,1,1,0,2.187086791
8395,8395,8396,15586069,Abernathy,0,0,0,1,0,2,1,1,0,0,0,3.900536809
8396,8396,8397,15655082,Pape,1,0,0,2,4,2,3,1,0,2,1,0.645687375
8397,8397,8398,15720155,Tao,1,2,1,1,6,2,1,0,1,0,1,14.08730405
8398,8398,8399,15582116,Ma,2,2,0,2,7,2,2,1,0,0,1,4.985046311
8399,8399,8400,15749365,Earle,0,0,0,1,8,0,2,0,1,1,0,0.0
8400,8400,8401,15632069,Kazantsev,2,0,1,1,8,2,2,1,0,1,0,0.866539484
8401,8401,8402,15663134,Uspenskaya,0,1,1,2,1,0,2,1,1,0,1,0.0
8402,8402,8403,15766683,Coombes,0,2,1,1,6,2,1,0,0,1,1,1.660118388
8403,8403,8404,15707219,Hopman,2,0,0,1,4,0,2,0,1,1,0,0.0
8404,8404,8405,15709232,McKay,1,2,0,2,5,2,2,1,1,1,0,2.399129622
8405,8405,8406,15801351,Milanesi,0,0,1,1,3,0,2,1,0,0,0,0.0
8406,8406,8407,15578747,Chineze,1,1,1,1,5,1,1,0,1,1,0,1.412284304
8407,8407,8408,15675626,Dawson,2,0,1,1,2,0,1,0,0,1,0,0.0
8408,8408,8409,15583736,Shih,2,2,1,1,4,1,2,1,0,1,0,0.907762931
8409,8409,8410,15590011,Hughes,2,1,1,1,9,2,1,1,1,0,0,9.5486806
8410,8410,8411,15609913,Clark,2,0,0,2,9,0,1,1,0,1,0,0.0
8411,8411,8412,15719479,Chukwuhaenye,1,1,0,2,7,0,2,1,1,0,0,0.0
8412,8412,8413,15575147,Wall,1,0,1,1,9,2,1,1,0,1,1,1.454501849
8413,8413,8414,15597309,Howell,2,1,1,1,7,0,2,0,0,1,0,0.0
8414,8414,8415,15648367,Lo,1,2,0,1,6,1,2,1,1,1,0,0.774901068
8415,8415,8416,15758031,Lazarev,2,1,1,1,3,1,1,0,1,1,0,1.130877447
8416,8416,8417,15751771,Lowe,0,2,1,1,2,2,1,0,1,1,0,0.891520178
8417,8417,8418,15689288,Folliero,1,0,0,1,5,0,2,1,0,2,0,0.0
8418,8418,8419,15731026,Han,1,2,0,1,2,2,2,1,0,1,0,0.916308147
8419,8419,8420,15775809,Holloway,1,2,0,1,6,2,1,0,1,2,0,0.653164704
8420,8420,8421,15743076,Pai,1,1,1,1,9,0,1,1,1,1,0,0.0
8421,8421,8422,15658258,Trejo,1,0,1,2,6,2,1,1,0,0,0,3.542939879
8422,8422,8423,15756321,Johnston,1,1,0,2,5,2,1,0,0,1,1,1.472725382
8423,8423,8424,15706799,Macknight,2,1,1,2,4,0,1,0,0,1,1,0.0
8424,8424,8425,15775703,Lo,1,0,1,1,2,1,1,1,1,1,1,0.655477497
8425,8425,8426,15642636,Glossop,2,0,1,1,9,2,1,1,1,0,0,5.353347034
8426,8426,8427,15704651,Bishop,0,0,1,1,1,0,2,0,0,1,0,0.0
8427,8427,8428,15806771,Yefremova,2,0,0,1,0,0,2,1,0,2,1,0.021284189
8428,8428,8429,15566735,Obialo,0,2,0,1,2,2,2,1,1,1,0,0.775408175
8429,8429,8430,15681671,Nkemjika,2,2,1,1,2,2,2,1,1,0,0,2.861004983
8430,8430,8431,15775949,Trevisani,1,0,0,1,7,2,1,1,1,2,0,0.57164752
8431,8431,8432,15586752,Parkes,1,2,1,1,8,2,1,1,1,0,0,4.728779391
8432,8432,8433,15582519,Seleznyov,0,0,1,2,6,2,1,0,1,0,1,20.95650132
8433,8433,8434,15658233,Naylor,2,0,0,2,5,2,1,0,1,2,0,0.733976872
8434,8434,8435,15755330,Forbes,0,2,1,2,7,2,1,0,1,0,1,3.26932604
8435,8435,8436,15605072,Douglas,1,0,0,2,3,2,1,1,1,1,1,1.021696511
8436,8436,8437,15617538,Nwankwo,2,1,1,1,7,0,2,0,0,0,0,0.0
8437,8437,8438,15591428,Myers,2,0,1,1,9,0,2,0,0,2,0,0.0
8438,8438,8439,15692142,Rogova,1,2,0,2,7,2,1,1,1,2,1,0.582699385
8439,8439,8440,15692931,Hsing,1,0,1,1,2,2,1,1,1,0,0,3.075249461
8440,8440,8441,15781127,Giordano,1,1,0,1,8,1,1,1,1,0,0,2.625024651
8441,8441,8442,15677136,Okwukwe,1,0,0,1,5,0,2,0,0,1,0,0.0
8442,8442,8443,15677828,Chalmers,1,0,0,1,4,0,2,0,0,1,0,0.0
8443,8443,8444,15567897,Chiazagomekpere,1,2,1,1,5,2,1,1,1,1,0,0.922257167
8444,8444,8445,15793641,Evseyev,2,0,0,2,3,0,2,1,1,2,0,0.0
8445,8445,8446,15678333,Parry-Okeden,1,0,0,1,7,0,2,1,0,1,0,0.0
8446,8446,8447,15630511,Picot,1,0,0,1,6,0,2,1,0,2,0,0.0
8447,8447,8448,15792627,Reid,2,1,0,1,5,1,1,1,1,1,0,1.224775755
8448,8448,8449,15717191,Ferri,0,0,1,2,1,1,2,1,1,1,1,0.708222905
8449,8449,8450,15625716,Genovesi,1,0,0,1,9,2,1,0,1,1,0,1.744023792
8450,8450,8451,15710053,Neumayer,1,2,0,2,5,2,2,0,1,1,0,2.456199939
8451,8451,8452,15580043,Murray,0,1,0,1,8,2,1,1,1,0,0,3.059252123
8452,8452,8453,15601410,Tien,2,1,0,2,1,0,3,1,1,2,1,0.0
8453,8453,8454,15684669,Parkes,0,0,0,2,9,2,1,1,0,1,1,0.971001157
8454,8454,8455,15619083,Yip,0,0,0,1,6,0,2,1,1,1,0,0.0
8455,8455,8456,15692207,Ingle,1,0,0,2,6,0,2,1,1,1,0,0.0
8456,8456,8457,15730705,Chidubem,1,0,1,1,9,2,1,1,0,1,0,1.937620931
8457,8457,8458,15749688,Lu,0,0,1,1,8,0,2,0,0,0,0,0.0
8458,8458,8459,15728542,Vorobyova,2,0,0,2,4,0,2,1,1,1,0,0.0
8459,8459,8460,15760063,Chiedozie,1,1,1,1,7,0,2,1,1,2,0,0.0
8460,8460,8461,15658982,Napolitani,1,2,0,1,5,2,3,0,1,1,1,0.83207109
8461,8461,8462,15758769,Coffey,1,0,0,2,7,0,1,1,0,0,0,0.0
8462,8462,8463,15778481,Chigbogu,2,0,1,2,1,2,1,1,1,1,0,0.984629975
8463,8463,8464,15661162,Akabueze,0,1,1,2,2,0,1,1,0,1,1,0.0
8464,8464,8465,15568164,Istomin,2,0,0,1,4,1,2,1,1,2,0,0.463500462
8465,8465,8466,15601569,Ndubueze,1,0,0,1,2,2,1,1,0,1,1,1.240596684
8466,8466,8467,15772383,Toscani,1,0,1,1,9,2,1,0,0,1,0,1.575488762
8467,8467,8468,15667456,Ross,1,1,1,2,3,0,2,1,1,1,0,0.0
8468,8468,8469,15672983,Fernando,1,1,0,1,5,1,2,1,0,2,0,0.582409206
8469,8469,8470,15799534,McClaran,2,0,1,2,5,2,2,1,1,2,0,0.926383629
8470,8470,8471,15582847,Yermakova,1,0,1,1,0,0,2,0,1,1,0,0.0
8471,8471,8472,15612478,Somadina,0,0,1,2,10,0,3,1,0,2,1,0.0
8472,8472,8473,15709621,Wan,1,0,1,1,3,0,2,0,1,0,0,0.0
8473,8473,8474,15802009,Mazzi,2,0,0,1,6,0,2,1,1,1,0,0.0
8474,8474,8475,15698816,Tuan,2,1,0,1,4,1,1,1,1,1,0,0.697916002
8475,8475,8476,15574830,Townsley,1,2,1,2,2,2,2,1,0,1,1,0.867931951
8476,8476,8477,15603082,Yashina,1,0,1,2,9,0,2,0,0,1,0,0.0
8477,8477,8478,15685947,Henderson,0,2,1,2,0,2,2,0,1,1,1,0.92410488
8478,8478,8479,15643048,Mueller,1,0,1,2,0,0,2,0,1,0,0,0.0
8479,8479,8480,15807568,Wright,1,0,1,2,2,0,2,0,0,1,0,0.0
8480,8480,8481,15597591,Lung,0,0,1,1,5,2,1,1,1,2,0,0.697436808
8481,8481,8482,15747558,Bryant,2,1,0,1,10,0,2,1,0,2,0,0.0
8482,8482,8483,15756655,Madukaife,1,0,0,1,2,0,2,0,0,2,0,0.0
8483,8483,8484,15589949,Maclean,0,1,1,1,9,2,1,1,0,0,0,7.761419017
8484,8484,8485,15601012,Abdullah,2,0,0,2,3,1,1,1,0,0,1,2.353142085
8485,8485,8486,15724269,Yao,1,0,1,1,7,0,2,1,1,1,0,0.0
8486,8486,8487,15567506,Cheatham,2,2,0,1,6,2,2,1,1,2,1,0.58975517
8487,8487,8488,15791877,Gallagher,1,2,1,1,0,2,2,1,1,1,0,1.820082615
8488,8488,8489,15794360,Hao,1,2,0,2,5,1,2,1,0,1,1,0.683338849
8489,8489,8490,15686538,Nixon,0,0,0,2,7,0,2,0,1,2,0,0.0
8490,8490,8491,15585985,Wang,2,0,1,2,5,2,1,1,0,2,1,1.074752745
8491,8491,8492,15699257,Kerr,1,1,1,2,2,2,2,1,0,0,0,3.282254266
8492,8492,8493,15804104,Romani,0,0,1,1,9,2,2,0,1,1,0,1.443534667
8493,8493,8494,15727619,Lock,2,2,0,2,9,2,3,1,0,1,1,1.233852182
8494,8494,8495,15740237,Millar,1,2,1,1,2,2,1,0,0,2,0,0.60400697
8495,8495,8496,15801436,K'ung,1,0,1,2,4,0,1,0,0,1,1,0.0
8496,8496,8497,15705735,Onyekachi,0,1,1,2,3,0,2,1,1,1,0,0.0
8497,8497,8498,15649359,Somayina,1,0,1,1,1,0,2,0,1,0,0,0.0
8498,8498,8499,15624892,Dennis,1,2,1,1,7,1,2,1,0,1,0,1.549484211
8499,8499,8500,15784918,Brown,0,2,1,1,2,2,2,0,1,2,0,0.647584872
8500,8500,8501,15584785,Ogochukwu,1,0,1,1,2,2,1,1,0,0,0,4.178499929
8501,8501,8502,15797197,Macleod,1,1,1,1,6,0,2,1,0,1,0,0.0
8502,8502,8503,15574858,Page,0,0,1,1,8,0,2,1,1,0,0,0.0
8503,8503,8504,15794101,Barese,0,0,0,2,2,0,2,0,1,1,0,0.0
8504,8504,8505,15743245,Agafonova,1,0,1,2,3,2,1,1,0,1,1,2.011299301
8505,8505,8506,15791535,Caraway,1,0,1,1,5,2,1,0,0,0,0,3.464470829
8506,8506,8507,15605215,Stevenson,2,0,1,2,9,0,2,0,1,2,0,0.0
8507,8507,8508,15771749,Duncan,1,2,0,1,5,2,2,1,1,1,0,1.27638578
8508,8508,8509,15616833,Wang,1,1,1,1,2,0,2,1,1,0,0,0.0
8509,8509,8510,15750728,Kaur,1,1,0,2,2,0,1,1,0,1,0,0.0
8510,8510,8511,15769353,Jenkins,0,0,0,1,8,2,1,0,0,2,1,0.904018371
8511,8511,8512,15770091,Edwards,1,2,1,1,9,2,2,1,0,0,0,5.92495231
8512,8512,8513,15716420,Kelly,1,1,1,1,5,2,1,1,1,1,0,2.857132455
8513,8513,8514,15740602,Boyle,1,2,0,1,4,2,1,0,1,0,0,5.06524554
8514,8514,8515,15796071,Loane,1,1,1,1,7,1,1,1,0,2,0,0.548080741
8515,8515,8516,15811389,Padovano,2,2,0,1,0,2,2,0,1,2,0,1.027911029
8516,8516,8517,15783875,Li Fonti,0,0,0,1,4,0,2,1,0,0,0,0.0
8517,8517,8518,15671800,Robinson,1,0,1,0,8,2,2,1,1,2,0,0.696540422
8518,8518,8519,15677288,Geach,1,0,1,2,3,2,1,0,0,0,1,30.03916061
8519,8519,8520,15633525,Payne,1,0,1,1,7,0,2,0,1,1,0,0.0
8520,8520,8521,15634606,Chinonyelum,1,1,1,2,1,0,2,1,1,2,0,0.0
8521,8521,8522,15579207,Watkins,0,0,1,1,3,1,1,1,0,1,0,0.864494748
8522,8522,8523,15619892,Page,1,1,1,0,8,0,2,1,0,1,0,0.0
8523,8523,8524,15567778,Genovese,1,2,0,2,1,2,1,1,1,1,1,1.324624748
8524,8524,8525,15711750,Watson,1,0,0,1,6,0,2,1,1,2,0,0.0
8525,8525,8526,15751084,Mancini,1,0,0,1,8,2,1,1,1,0,0,3.672267831
8526,8526,8527,15768945,Chibueze,1,0,1,1,1,1,1,1,1,1,0,0.586406986
8527,8527,8528,15586931,Hunter,1,1,1,1,3,0,1,1,1,1,0,0.0
8528,8528,8529,15636353,Buchi,0,1,1,1,4,0,2,0,0,0,0,0.0
8529,8529,8530,15623858,Charteris,1,0,1,2,9,0,1,0,0,1,0,0.0
8530,8530,8531,15703354,Aksenov,2,0,0,1,2,2,1,1,0,1,0,0.908777713
8531,8531,8532,15663987,Wright,2,1,1,1,1,0,3,1,0,2,1,0.0
8532,8532,8533,15780805,Lu,1,0,0,1,2,0,2,1,0,1,1,0.0
8533,8533,8534,15768566,K?,1,0,1,1,8,0,2,1,1,0,0,0.0
8534,8534,8535,15643229,Hou,1,0,0,1,6,0,2,1,1,0,0,0.0
8535,8535,8536,15754940,Descoteaux,1,1,1,2,2,1,1,0,1,0,1,16.68513425
8536,8536,8537,15676576,Stephenson,1,0,0,2,8,2,1,1,0,1,0,2.309774354
8537,8537,8538,15800068,Cooper,2,1,0,2,6,0,2,1,1,2,0,0.0
8538,8538,8539,15648030,Crump,2,1,0,1,5,2,2,1,0,2,0,0.832651175
8539,8539,8540,15668594,Diggs,1,2,0,1,1,2,1,1,1,1,0,1.807314194
8540,8540,8541,15728709,Shih,0,2,1,1,7,2,2,0,0,1,0,0.905591364
8541,8541,8542,15724181,Hudson,1,1,1,2,5,2,2,1,1,2,0,0.67108926
8542,8542,8543,15647546,Carvosso,1,2,0,1,8,2,2,0,1,2,0,0.767887121
8543,8543,8544,15702601,Wyatt,1,2,1,1,4,2,2,0,1,0,1,2.44004324
8544,8544,8545,15567725,Kodilinyechukwu,1,0,0,2,7,1,2,1,1,1,0,0.712611028
8545,8545,8546,15674179,Vorobyova,0,2,1,1,7,1,1,0,0,1,0,0.485787914
8546,8546,8547,15686957,Piccio,0,2,1,1,2,2,2,1,0,0,0,3.633906933
8547,8547,8548,15607690,Hsing,1,2,1,2,2,2,2,0,0,0,0,3.817708189
8548,8548,8549,15806546,Lucas,0,1,1,2,4,0,1,1,0,0,0,0.0
8549,8549,8550,15632850,T'ang,2,0,1,1,8,0,2,1,1,2,0,0.0
8550,8550,8551,15709016,North,1,2,0,2,1,1,1,0,0,2,1,0.574264274
8551,8551,8552,15638068,Thompson,0,1,1,1,7,0,2,1,0,1,0,0.0
8552,8552,8553,15749345,Simpson,0,0,0,1,1,1,1,1,1,2,0,0.391813418
8553,8553,8554,15791321,Nwora,1,1,0,2,4,0,1,1,0,2,0,0.0
8554,8554,8555,15699095,Chandler,1,0,0,1,3,0,1,1,1,2,1,0.0
8555,8555,8556,15638329,Uspensky,0,2,1,1,1,2,1,1,1,2,0,0.660598599
8556,8556,8557,15575445,Ferguson,1,1,1,2,10,2,1,0,0,0,0,21.6468664
8557,8557,8558,15752622,Kerr,2,0,0,1,7,0,1,0,1,2,0,0.215086819
8558,8558,8559,15774507,Furneaux,0,0,0,1,5,2,1,1,0,1,0,1.150760608
8559,8559,8560,15570857,Kambinachi,1,2,0,1,0,2,2,1,1,1,0,0.753590942
8560,8560,8561,15599386,Black,1,2,1,1,5,1,1,1,1,1,0,0.544787616
8561,8561,8562,15744913,Chizoba,2,1,1,1,10,2,1,1,1,0,0,6.788777476
8562,8562,8563,15647292,Peng,1,0,1,2,7,2,1,0,0,1,1,1.24823678
8563,8563,8564,15728838,Leach,0,0,1,2,1,2,1,1,0,1,1,1.036289217
8564,8564,8565,15584704,Chiazagomekpele,0,0,1,2,10,1,1,1,0,1,0,0.515254387
8565,8565,8566,15749068,Nickson,1,0,0,1,9,2,1,1,0,1,1,1.490084625
8566,8566,8567,15622985,Lin,1,0,0,1,4,0,1,0,0,2,1,0.0
8567,8567,8568,15587676,Alexeieva,1,0,1,1,9,0,1,1,1,1,0,0.0
8568,8568,8569,15779496,Sykes,1,0,1,2,0,1,2,0,1,0,0,2.272227978
8569,8569,8570,15733460,Martin,1,1,1,1,9,0,2,1,1,1,0,0.0
8570,8570,8571,15711457,Herz,2,0,0,1,7,2,1,0,1,2,0,0.659463559
8571,8571,8572,15795290,Nikitina,2,0,0,2,2,2,1,1,0,0,0,4.669322193
8572,8572,8573,15611223,Ko,2,2,0,1,10,2,2,1,0,2,0,0.590974703
8573,8573,8574,15794159,Highett,1,0,0,1,8,2,1,1,1,1,0,2.067347488
8574,8574,8575,15780677,Jackson,1,0,0,2,4,0,2,1,1,2,0,0.0
8575,8575,8576,15690175,Ball,1,1,1,2,0,0,2,0,0,2,0,0.0
8576,8576,8577,15722599,Nelson,2,0,0,1,9,2,2,0,0,0,0,3.691844406
8577,8577,8578,15569976,Woronoff,2,2,1,2,1,2,1,1,1,1,1,1.120603139
8578,8578,8579,15707011,Morrison,0,0,1,2,10,2,1,1,0,1,0,1.937242609
8579,8579,8580,15702277,Smith,1,0,1,1,4,2,1,0,1,1,0,0.741321744
8580,8580,8581,15801915,Rendall,0,0,0,1,6,2,1,1,0,0,0,11.66750675
8581,8581,8582,15580213,McIntyre,1,0,0,2,2,0,2,1,0,1,0,0.0
8582,8582,8583,15637947,Wei,1,1,1,1,1,2,1,0,1,1,0,1.208597485
8583,8583,8584,15715888,Allardyce,1,0,0,1,2,2,1,0,1,1,0,1.189323368
8584,8584,8585,15732967,Cremonesi,2,0,1,0,6,0,2,1,1,2,0,0.0
8585,8585,8586,15737047,Weatherford,2,0,0,2,6,0,1,1,0,1,1,0.0
8586,8586,8587,15694039,Jen,1,2,0,2,9,2,2,1,0,2,0,0.842291556
8587,8587,8588,15649457,Macleod,1,2,1,2,2,2,2,0,1,0,0,18.66987636
8588,8588,8589,15742809,Mironova,1,1,0,1,7,1,1,1,0,1,0,0.635832874
8589,8589,8590,15637829,Sharpe,1,0,0,1,7,0,2,0,1,2,0,0.0
8590,8590,8591,15633194,Osborne,2,0,0,2,10,2,4,1,1,1,1,0.787642187
8591,8591,8592,15611635,Chu,1,1,0,1,6,0,1,0,1,2,0,0.0
8592,8592,8593,15638774,Chong,2,1,0,1,9,0,2,1,0,2,0,0.0
8593,8593,8594,15722037,Alvarez,1,2,1,1,7,2,1,0,1,0,0,2.711582902
8594,8594,8595,15672930,Palerma,2,1,1,1,9,0,2,1,0,0,0,0.0
8595,8595,8596,15668774,Chiemenam,2,2,0,1,5,2,1,1,0,1,1,1.197912295
8596,8596,8597,15780966,Pritchard,1,0,0,1,2,0,2,0,0,1,0,0.0
8597,8597,8598,15659694,Wallis,1,2,0,2,3,2,2,1,1,1,1,1.069927561
8598,8598,8599,15624424,Palerma,1,1,0,2,1,0,2,1,1,1,0,0.0
8599,8599,8600,15708713,Hill,1,0,1,1,3,0,2,1,1,0,0,0.0
8600,8600,8601,15755405,Hudson,1,0,1,2,9,2,1,1,0,0,1,3.887773969
8601,8601,8602,15647570,Chung,1,2,1,2,8,2,1,0,0,2,0,0.61802355
8602,8602,8603,15684348,Zhdanova,1,0,1,2,8,0,2,0,1,1,0,0.0
8603,8603,8604,15702541,Fraser,0,0,0,2,2,2,1,1,0,2,1,1.046929669
8604,8604,8605,15646942,Meng,2,1,0,1,7,0,2,0,0,1,0,0.0
8605,8605,8606,15748920,Cherkasova,0,0,0,2,8,0,2,1,1,0,0,0.0
8606,8606,8607,15694581,Rawlings,2,1,1,2,5,0,2,1,1,1,0,0.0
8607,8607,8608,15643215,Jen,1,2,1,1,2,1,2,0,0,1,0,0.522696974
8608,8608,8609,15649060,Chien,2,2,0,1,3,1,2,1,0,1,0,1.373958169
8609,8609,8610,15774258,Gorbunov,1,0,1,1,1,0,2,1,1,2,0,0.0
8610,8610,8611,15731553,Lucas,2,0,1,1,8,0,2,1,0,2,0,0.0
8611,8611,8612,15617029,Young,1,1,0,1,1,0,2,1,0,0,0,0.0
8612,8612,8613,15780716,Colombo,1,2,1,1,3,2,2,1,1,1,0,1.255817543
8613,8613,8614,15577018,Tsao,1,2,0,1,2,2,1,0,0,1,0,1.177015703
8614,8614,8615,15809515,Lewis,2,2,1,1,1,2,1,1,0,0,0,17.11410535
8615,8615,8616,15789924,Hussain,1,0,0,1,4,0,1,1,1,1,0,0.0
8616,8616,8617,15725076,Anderson,1,1,0,1,6,2,2,1,1,0,0,3.227120447
8617,8617,8618,15672481,Ulyanov,1,0,1,1,6,0,2,1,0,0,0,0.0
8618,8618,8619,15574115,Shaw,1,1,0,2,6,2,2,1,1,0,0,2.871912522
8619,8619,8620,15661830,Lucciano,2,1,0,1,6,0,2,1,1,1,0,0.0
8620,8620,8621,15665879,Gordon,2,0,0,1,8,0,2,0,1,1,0,0.0
8621,8621,8622,15673820,Woodward,0,0,1,1,7,0,2,1,0,1,0,0.0
8622,8622,8623,15747772,Cunningham,1,2,1,1,9,1,2,1,0,0,0,1.436483191
8623,8623,8624,15666197,Boni,0,2,0,1,8,2,1,1,0,1,0,1.540177548
8624,8624,8625,15773639,Truscott,2,2,1,1,4,2,1,1,0,1,0,0.735460486
8625,8625,8626,15581893,Ginikanwa,2,0,1,2,1,2,1,0,1,1,1,1.288622198
